ind,degree,normalised.degree,species.strength,interaction.push.pull,nestedrank,PDI,species.specificity.index,resource.range,PSI,node.specialisation.index.NSI,betweenness,weighted.betweenness,closeness,weighted.closeness,Fisher.alpha,partner.diversity,effective.partners,proportional.similarity,proportional.generality,d,net_id,net_n,ind_ID,mean.bray.overlap,mean.jaccard.overlap,eigen.centrality,tm.closeness,tm.w.closeness,tm.betweenness,tm.w.betweenness
23,1,0.1,0.2,-0.8,0.9230769230769231,1,1,1,0.2,1.8461538461538463,0,0,0.05439814814814815,0.024850207599289704,NA,-0,1,0.07142857142857142,0.14646383363531615,0.4812184124231872,03_02,7,03_02_23,0.11632120842647165,0.09730771511593428,0.00733826353014946,0.047335203366058905,0.030778548744792508,0,0
24,2,0.2,0.5685393258426966,-0.21573033707865175,0.38461538461538464,0.911111111111111,0.6717910054524836,0.8888888888888888,0.5685393258426966,1.3076923076923077,0.052976190476190475,0.13857677902621723,0.0763888888888889,0.08021465597988181,NA,0.6869615765973233,1.987666975002417,0.425,0.29112132514916605,0,03_02,7,03_02_24,0.2967734869576457,0.21836991206739098,0.178979695302222,0.047218556733811354,0.062259427257191226,0.3333333333333333,12.5
25,4,0.4,0.8359162222337286,-0.04102094444156784,0,0.8666666666666667,0.5051515050525248,0.6666666666666666,0.8359162222337286,1.1538461538461537,0.166875,0.20973782771535582,0.08333333333333334,0.07792503471163773,NA,1.2115548457978071,3.358702859771565,0.6155844155844156,0.49192849688404305,0,03_02,7,03_02_25,0.28037581642556453,0.19641927426478323,0.35606027602388,0.06854600389139809,0.0754080028796739,9.166666666666666,22
26,1,0.1,0.033707865168539325,-0.9662921348314607,1,1,1,1,0.033707865168539325,1.3846153846153846,0,0,0.07291666666666667,0.020225513912631058,NA,-0,1,0.31785714285714284,0.14646383363531615,0,03_02,7,03_02_26,0.22587474120082818,0.16861452040023472,0.0335358226151293,0.0302945301542777,0.011082027854144853,0,0
27,4,0.4,1.1301642178046674,0.03254105445116679,0.07692307692307693,0.8333333333333334,0.47140452079103173,0.6666666666666666,1.1301642178046674,1.0769230769230769,0.2734226190476191,0.07116104868913857,0.08680555555555557,0.046843686469318135,NA,1.2798542258336676,3.596115466624322,0.29285714285714287,0.526700857437052,0.09516478766332463,03_02,7,03_02_27,0.24516492246405686,0.1714192652263431,0.034900028521156,0.07891799968113941,0.05990828854592968,26.5,25.5
28,2,0.2,0.30727894479726425,-0.3463605276013678,0.6923076923076923,0.9305555555555556,0.6884985426716693,0.8888888888888888,0.30727894479726425,1.2307692307692308,0.12342261904761904,0,0.0798611111111111,0.04868382554710329,NA,0.666278442414676,1.9469780302238757,0.39999999999999997,0.28516186631032525,0,03_02,7,03_02_28,0.3240478373583675,0.23125988582118828,0.0938405110628501,0.0485341700166683,0.0357059642184676,0.5,0
29,2,0.2,1.0869565217391304,0.043478260869565216,0.8461538461538461,0.8888888888888888,0.6666666666666666,0.8888888888888888,1.0869565217391304,2,0,0,0.05208333333333333,0.012979209229659897,NA,0.6931471805599453,1.9999999999999998,0.08928571428571429,0.29292766727063224,0.6063704406881748,03_02,7,03_02_29,0.11500492088727388,0.09602302459445311,0.00176692269076127,0.04608294930875576,0.01620648259303721,0,0
30,3,0.3,1.6580361504640937,0.21934538348803123,0.23076923076923078,0.8819444444444444,0.557022855715646,0.7777777777777778,1.6580361504640937,1.2307692307692308,0.12342261904761904,0.21722846441947566,0.0798611111111111,0.08162032217774805,NA,1.0271492471638468,2.7930920593579933,0.42142857142857143,0.40908697070993166,0,03_02,7,03_02_30,0.26779085162859917,0.1924655765462756,0.190761633060038,0.0485341700166683,0.060461238694417246,0.5,23
31,2,0.15384615384615385,0.3808411214953271,-0.30957943925233644,0.8461538461538461,0.9880952380952381,0.8735106372181928,0.9166666666666666,0.3808411214953271,1.3076923076923077,0.36363636363636365,0.14545454545454545,0.07252747252747252,0.03540437170055586,NA,0.37677016125643675,1.4575692649810903,0.24008350730688935,0.17878054119143338,0,03_03,8,03_03_31,0.2547337620785869,0.1839970321712081,0.123126725230944,0.027453952140371593,0.03479479937821372,12,24
32,5,0.38461538461538464,0.6149080349428412,-0.07701839301143176,0.07692307692307693,0.9057971014492754,0.5125795042337224,0.6666666666666666,0.6149080349428412,1.0769230769230769,0.13502886002886003,0.23030303030303031,0.08241758241758242,0.04365198663923042,NA,1.3201151662257884,3.743852517798355,0.6536150994844702,0.45920835143404587,0,03_03,8,03_03_32,0.3388439495093464,0.23583710576793415,0.398613386305043,0.06545185214826016,0.05582736789069436,15.666666666666668,27
33,3,0.23076923076923078,0.24320047895997263,-0.25226650701334247,0.6923076923076923,0.8666666666666667,0.5310850045437943,0.8333333333333334,0.24320047895997263,1.5384615384615385,0.003787878787878788,0,0.06483516483516484,0.024099983766232395,NA,1.0928305535284886,2.9827048407752406,0.38622129436325675,0.3658485387005082,0,03_03,8,03_03_33,0.1826614063410975,0.13474130374859017,0.0885665486983066,0.050161746701558665,0.03612841092971335,0,0
34,3,0.23076923076923078,1.161416568014924,0.05380552267164138,0.3076923076923077,0.9011627906976744,0.5952854106094846,0.8333333333333334,1.161416568014924,1.1538461538461537,0.05674603174603174,0.23636363636363636,0.07912087912087912,0.0610886459896165,NA,0.9724050892895495,2.6442965869748587,0.4447874561364545,0.3243405210634423,0,03_03,8,03_03_34,0.22377271818312838,0.15790544224046577,1,0.05255364225732478,0.10595774343838295,0.6666666666666666,35
35,6,0.46153846153846156,1.9775939243977165,0.16293232073295275,0,0.9420289855072465,0.591668171419779,0.5833333333333334,1.9775939243977165,1.1538461538461537,0.05674603174603174,0.22424242424242424,0.07912087912087912,0.044655309832952385,NA,1.2336178233553097,3.4336293570658047,0.49443284620737643,0.4211574224673172,0,03_03,8,03_03_35,0.24627772615208599,0.17567100571797,0.621468838657442,0.06174145058653096,0.06327896655426306,14.666666666666668,36
36,3,0.23076923076923078,0.24782422071578697,-0.25072525976140436,0.6153846153846154,0.9166666666666666,0.5706840387717563,0.8333333333333334,0.24782422071578697,1.3076923076923077,0.06702741702741703,0,0.07472527472527472,0.02569756556615052,NA,1.0346012329101812,2.8139838876955343,0.4196242171189979,0.3451537943568727,0,03_03,8,03_03_36,0.25996830401466064,0.1849426382958731,0.0824400536796025,0.04970648930908471,0.03172250123429746,0,0
37,3,0.23076923076923078,0.8532954276588195,-0.048901524113726884,0.46153846153846156,0.9766666666666667,0.7801033251542174,0.8333333333333334,0.8532954276588195,1.3076923076923077,0.01875901875901876,0,0.07252747252747252,0.03361907498847078,NA,0.6561927920186199,1.9274401820514204,0.2855558455114823,0.23641332672155266,0.2533440998581901,03_03,8,03_03_37,0.17990487319567527,0.1315893454290138,0.0814353532965811,0.05128294615096778,0.0529882957387125,0,0
38,3,0.23076923076923078,1.6948051948051948,0.2316017316017316,0.5384615384615384,0.9583333333333334,0.681924171834147,0.8333333333333334,1.6948051948051948,1.7692307692307692,0,0,0.054945054945054944,0.030690903236634988,NA,0.8486855577264171,2.3365735414856403,0.1419624217118998,0.286596247819349,0.36508681617745087,03_03,8,03_03_38,0.15715302267761377,0.12334663773282695,0.0173915059218643,0.045978051117472975,0.04342021988891729,0,12
39,3,0.23076923076923078,1.3381697685267102,0.11272325617557007,0.38461538461538464,0.9444444444444445,0.6271629240742259,0.8333333333333334,1.3381697685267102,1.2307692307692308,0.03192640692640693,0.09090909090909091,0.07582417582417582,0.05771361145959608,NA,0.9502705392332347,2.586409289858933,0.42588726513569936,0.31724025999514327,0,03_03,8,03_03_39,0.2353108290216943,0.16640413332981996,0.463444716313546,0.0533861368502407,0.08692354673509008,0.3333333333333333,25
40,5,0.38461538461538464,0.5089464422484423,-0.09821071155031154,0.23076923076923078,0.8425925925925926,0.44216831694821884,0.6666666666666666,0.5089464422484423,1.0769230769230769,0.13502886002886003,0,0.08241758241758242,0.03274342100684338,NA,1.4643326072111573,4.324656032706722,0.6136984101493497,0.5304477561168496,0,03_03,8,03_03_40,0.3442970968855159,0.23821301047621457,0.145402529681161,0.06062517395903645,0.04753742014380948,8.333333333333334,9
41,1,0.07692307692307693,0.7500000000000001,-0.2499999999999999,1,1,1,1,0.7500000000000001,2.230769230769231,0,0,0.041758241758241756,0.016506060187338478,NA,-0,1,0.016701461377870562,0.12265663491041902,0.900147467491318,03_03,8,03_03_41,0.08441558441558439,0.07857142857142851,3.03210634360766e-4,0.024697978087017396,0.028612627003077297,0,0
42,5,0.38461538461538464,1.9295819032898192,0.18591638065796381,0.15384615384615385,0.9111111111111111,0.5037149538869553,0.6666666666666666,1.9295819032898192,1.1538461538461537,0.1001082251082251,0.07272727272727272,0.07912087912087912,0.026353933402870337,NA,1.366224926382043,3.9205224633265576,0.367768873324803,0.48087809244234225,0,03_03,8,03_03_42,0.23637598415181638,0.1692702269466605,0.0823898924315815,0.05406020434868828,0.03904512814760164,12.333333333333334,12
43,2,0.15384615384615385,1.0843373493975903,0.04216867469879518,0.9230769230769231,0.9166666666666666,0.67700320038633,0.9166666666666666,1.0843373493975903,1.5384615384615385,0,0,0.06483516483516484,0.02050771629175071,NA,0.6931471805599453,1.9999999999999998,0.18789144050104384,0.245313269820838,0.3920333594880042,03_03,8,03_03_43,0.1601754149890796,0.12098246518595268,0.0782402359252317,0.025881638740050596,0.018840723210276904,0,0
44,2,0.15384615384615385,0.21507956554685526,-0.3924602172265723,0.7692307692307693,0.9249999999999999,0.6781104593013223,0.9166666666666666,0.21507956554685526,1.2307692307692308,0.031204906204906208,0,0.07582417582417582,0.03514802589577148,NA,0.6917614988524178,1.9972305558121577,0.3778705636743215,0.2449735791161851,0,03_03,8,03_03_44,0.28502036595469327,0.20182890216671767,0.184066533517345,0.04230751509864198,0.042081441533178825,0,0
45,4,0.3333333333333333,0.839126050232331,-0.04021848744191725,0.16666666666666666,0.8787878787878788,0.5055238500727532,0.7272727272727273,0.839126050232331,1,0.22222222222222224,0.37037037037037035,0.08219178082191782,0.13502442584258056,NA,1.2447956277350902,3.47222510030987,0.7957610789980732,0.5668976021856565,0,03_04,9,03_04_45,0.4253319812750149,0.3046592664554133,0.570378867405135,0.08506491122898478,0.1366684287038374,10.25,39
46,1,0.08333333333333333,0.10169491525423728,-0.8983050847457628,1,1,1,1,0.10169491525423728,1.1666666666666667,0,0,0.07534246575342465,0.05617876797443634,NA,-0,1,0.34104046242774566,0.1632663740997279,0,03_04,9,03_04_46,0.4063285567352424,0.30429437717812635,0.146778437514608,0.0299139424266586,0.03931816529407878,0,0
47,2,0.16666666666666666,0.2810226395155062,-0.3594886802422469,0.75,0.9169960474308301,0.6750351300093997,0.9090909090909091,0.2810226395155062,1.0833333333333333,0.02222222222222222,0,0.07876712328767124,0.09287572899497669,NA,0.6921137666782082,1.9979342398129956,0.6088631984585742,0.32619547902396406,0,03_04,9,03_04_47,0.44026273998529963,0.32234869673352073,0.416342070693118,0.05928999231734708,0.0845995529633917,0,0
48,2,0.16666666666666666,0.28929765886287623,-0.35535117056856186,0.9166666666666666,0.9318181818181818,0.6824054366451767,0.9090909090909091,0.28929765886287623,1.6666666666666667,0,0,0.0547945205479452,0.012944256885089968,NA,0.6829081047004717,1.9796263300525183,0.09441233140655106,0.3232064129800259,0.4040578185836107,03_04,9,03_04_48,0.12298097681162201,0.10211810047875625,0.00390893481892995,0.06491040305389913,0.03559432678126259,2,0
49,4,0.3333333333333333,1.72941376628427,0.18235344157106748,0.4166666666666667,0.8051948051948052,0.4394176872085437,0.7272727272727273,1.72941376628427,1.25,0,0,0.07191780821917809,0.03219137036738591,NA,1.365392686748971,3.917261006495293,0.4373795761078998,0.6395570009327373,0.23829845566334099,03_04,9,03_04_49,0.22343360961960945,0.16112346314910342,0.0879694073431631,0.07190024378334793,0.054345146721360024,4,0
50,4,0.3333333333333333,1.4249433906183082,0.1062358476545771,0.08333333333333333,0.928374655647383,0.578374661862199,0.7272727272727273,1.4249433906183082,1.0833333333333333,0.02222222222222222,0.37037037037037035,0.07876712328767124,0.14286030182150455,NA,1.122166615059596,3.0715017613145568,0.5929590803696809,0.5014729556107557,0,03_04,9,03_04_50,0.3260091143410213,0.23063889322624187,0.993172167476088,0.08505701639375818,0.15239096504243882,7.5,47
51,3,0.25,1.107884938393413,0.03596164613113767,0.5,0.9122257053291537,0.5737039634894423,0.8181818181818182,1.107884938393413,1,0.22222222222222224,0.12345679012345678,0.08219178082191782,0.09448350983211605,NA,1.0221204973197169,2.779081555285112,0.38566068350065913,0.4537305688588328,0,03_04,9,03_04_51,0.3178332118980566,0.22064943554972694,0.176988278305468,0.06940138846439331,0.11768104071376792,0.25,13
52,3,0.25,0.6299435028248588,-0.1233521657250471,0.5833333333333334,0.9446640316205532,0.6405617927408802,0.8181818181818182,0.6299435028248588,1.1666666666666667,0,0.13580246913580246,0.07534246575342465,0.07414166489929513,NA,0.9216623419637525,2.513465157635124,0.4489402697495183,0.4103643427130878,0,03_04,9,03_04_52,0.3739038161578394,0.26946790030889245,0.210237345083584,0.07552426956452213,0.09676939673259817,3,21
53,2,0.16666666666666666,0.0934845344063732,-0.4532577327968134,0.8333333333333334,0.987012987012987,0.8725615372932939,0.9090909090909091,0.0934845344063732,1.0833333333333333,0.02222222222222222,0,0.07876712328767124,0.04788790686654297,NA,0.37677016125643675,1.4575692649810903,0.46604046242774566,0.23797204889266815,0,03_04,9,03_04_53,0.4214339804935969,0.31183261469146983,0.135950706477712,0.05928999231734708,0.03447524583866345,0,0
54,4,0.3333333333333333,1.2806414511084674,0.07016036277711682,0.25,0.8896103896103896,0.505293144292218,0.7272727272727273,1.2806414511084674,1.0833333333333333,0.02222222222222222,0,0.07876712328767124,0.06524499026236012,NA,1.252415313213373,3.49878341800085,0.5999751382932438,0.5712336824172515,0,03_04,9,03_04_54,0.3782682492585516,0.2642975696351155,0.174482277942952,0.0771078332423981,0.07312578542253696,0,0
56,4,0.3333333333333333,1.6671811826564957,0.166795295664124,0.3333333333333333,0.8636363636363636,0.4960449637488582,0.7272727272727273,1.6671811826564957,1,0.22222222222222224,0,0.08219178082191782,0.060684111253246575,NA,1.24781183506252,3.482713861286971,0.4907514450867052,0.5686100641591866,0.039890436615287475,03_04,9,03_04_56,0.34918580216380835,0.24045376706489274,0.0999600090072605,0.07146107748676571,0.08747587615327543,0.25,6
57,5,0.4166666666666667,2.212090134188049,0.24241802683760985,0,0.9338842975206613,0.5697397427465195,0.6363636363636364,2.212090134188049,1.0833333333333333,0.02222222222222222,0,0.07876712328767124,0.04206705574611171,NA,1.2576831257522567,3.517262983871693,0.28952438900720007,0.5742507741319212,0.3568814607948955,03_04,9,03_04_57,0.23028477022191962,0.16234807329673018,0.0848654667326836,0.0742209943824262,0.08424887540462862,7.5,11
58,3,0.25,0.3432758356548138,-0.21890805478172873,0.6666666666666666,0.8925619834710744,0.5470305514707786,0.8181818181818182,0.3432758356548138,1,0.22222222222222224,0,0.08219178082191782,0.0508209585989106,NA,1.0635215028672123,2.8965532709270096,0.6589595375722543,0.47290974993095974,0,03_04,9,03_04_58,0.4350467860260282,0.3067904573586918,0.168834511286972,0.07031517572976267,0.05309860111298823,3.25,0
59,3,0.2727272727272727,0.5322751322751322,-0.1559082892416226,0.2727272727272727,0.8625,0.5634283659399005,0.8,0.5322751322751322,1.3,0.016,0.08421052631578947,0.1,0.042825332504468946,NA,1.0198652142779296,2.772821002095043,0.3738415806959259,0.34401925461036703,0,03_05,10,03_05_59,0.2953777958348659,0.23812662485926606,0.048395855458874,0.07346938775510203,0.05151727660947779,1,7
60,2,0.18181818181818182,0.46172839506172836,-0.2691358024691359,0.5454545454545454,0.9583333333333334,0.7370567109495099,0.9,0.46172839506172836,1.4,0,0,0.09411764705882354,0.05025808248634056,NA,0.605797499372304,1.8327132138707352,0.3687707641196013,0.2273816569024853,0.06105509403193021,03_05,10,03_05_60,0.25510455577001256,0.19458724850029196,0.0748606672505822,0.06728971962616821,0.06070324159429338,0,0
61,1,0.09090909090909091,0.65,-0.35,0.7272727272727273,1,1,1,0.65,1.9,0,0,0.06470588235294118,0.05541674132926094,NA,-0,1,0.06644518272425248,0.12406832404631911,0.7645351386487232,03_05,10,03_05_61,0.09223918575063617,0.08803763440860213,0.0256999803184285,0.07128712871287127,0.10668991517293971,0,0
63,5,0.45454545454545453,1.7544973544973546,0.15089947089947092,0.09090909090909091,0.8333333333333333,0.46916648164590785,0.6,1.7544973544973546,1.3,0.016,0.2631578947368421,0.1,0.07265437676183104,NA,1.3715013377169654,3.9412634232890955,0.5375830564784053,0.48898594755253644,0,03_05,10,03_05_63,0.25583441354522585,0.18805350479266703,0.256429576538508,0.09729729729729729,0.09445999191829366,15,23
65,3,0.2727272727272727,1.156084656084656,0.05202821869488533,0.36363636363636365,0.86,0.5309844107357997,0.8,1.156084656084656,1.3,0.016,0,0.1,0.03722568217539796,NA,1.0775563270668007,2.9374925023243557,0.40282392026578073,0.3644497716620109,0.10411922075799017,03_05,10,03_05_65,0.21435585124950118,0.15861758523709868,0.0740540226803039,0.06666666666666665,0.03772663620283019,0,0
66,6,0.5454545454545454,3.307264957264957,0.3845441595441596,0,0.8377777777777778,0.4065500764547045,0.5,3.307264957264957,1,0.9359999999999999,0.6526315789473685,0.11764705882352942,0.11396324649392374,NA,1.581754433047566,4.863480982391413,0.6701390844079058,0.6034039345164481,0,03_05,10,03_05_66,0.1808553980996106,0.13755108410677663,1,0.09729729729729729,0.15136668366343978,23,64
67,1,0.09090909090909091,0.6923076923076923,-0.3076923076923077,0.6363636363636364,1,1,1,0.6923076923076923,1.8,0,0,0.07058823529411765,0.09972407492822083,NA,-0,1,0.12956810631229237,0.12406832404631911,0.6652824805272071,03_05,10,03_05_67,0.11742097701149423,0.10299248523886206,0.0639408092355934,0.059016393442622946,0.13597544468690798,0,0
68,1,0.09090909090909091,1,0,0.9090909090909091,1,1,1,1,NA,0,0,0,0,NA,-0,1,0.016611295681063124,0.12406832404631911,1,03_05,10,03_05_68,0.08333333333333337,0.08333333333333337,0,0,0,0,0
69,2,0.18181818181818182,0.5761904761904761,-0.21190476190476196,0.45454545454545453,0.96875,0.775181933147605,0.9,0.5761904761904761,1.5,0,0,0.08823529411764706,0.03336478765423731,NA,0.5488743844849943,1.731303138991887,0.2558139534883721,0.21479987887085486,0.18283719488204012,03_05,10,03_05_69,0.2072884598471676,0.16040751981261125,0.0389253858107608,0.06153846153846154,0.04311112059031532,0,0
71,3,0.2727272727272727,0.6056437389770724,-0.13145208700764258,0.18181818181818182,0.9090909090909092,0.609449400220044,0.8,0.6056437389770724,1.3,0.016,0,0.1,0.041931713734592216,NA,0.9302998331833918,2.5352692215104113,0.31118493909191586,0.3145466033190129,0,03_05,10,03_05_71,0.2813381507615842,0.22979811449235243,0.0359091061265957,0.07346938775510203,0.05093454857759842,1,1
72,1,0.09090909090909091,0.1358024691358025,-0.8641975308641975,0.8181818181818182,1,1,1,0.1358024691358025,1.4,0,0,0.09411764705882354,0.048775337837837836,NA,-0,1,0.2691029900332226,0.12406832404631911,0,03_05,10,03_05_72,0.21876524708299228,0.16517828509238797,0.149851784552931,0.035820895522388055,0.035872350337759144,0,0
73,1,0.09090909090909091,0.1282051282051282,-0.8717948717948718,1,1,1,1,0.1282051282051282,1.8,0,0,0.07058823529411765,0.029285846444143948,NA,-0,1,0.12956810631229237,0.12406832404631911,0.2624361070641035,03_05,10,03_05_73,0.11615006775067749,0.10229650554509306,0.0118408905991839,0.059016393442622946,0.04597842626441816,0,0
74,3,0.42857142857142855,0.27772482850318286,-0.24075839049893907,0.1,0.7777777777777777,0.4879500364742666,0.6666666666666666,0.27772482850318286,1.2,0.09259259259259259,0.2463768115942029,0.10344827586206896,0.046235587803906714,NA,1.0789922078775833,2.941713421083178,0.7013521457965903,0.6148862130295583,0,03_06,11,03_06_74,0.4142936773371556,0.3133020737642047,0.00549765080856747,0.08061152445375468,0.04161322753599665,6,10
77,3,0.42857142857142855,1.606516290726817,0.202172096908939,0,0.7888888888888889,0.5323989797013908,0.6666666666666666,1.606516290726817,1.2,0.09259259259259259,0.11594202898550725,0.10344827586206896,0.0886494762205679,NA,1.0082797836362416,2.7408820472090296,0.43621399176954734,0.5729078061412597,0,03_06,11,03_06_77,0.2764479920606403,0.20491518051326663,0.0125722079441907,0.06215928732881265,0.08171077027750202,0,6
78,3,0.42857142857142855,0.7706237424547283,-0.07645875251509056,0.3,0.7083333333333334,0.4781737526684697,0.6666666666666666,0.7706237424547283,1.5,0.014814814814814815,0,0.09386973180076628,0.028722107575154168,NA,1.0900596587107838,2.9744515192128187,0.5761316872427984,0.6217292335075056,0,03_06,11,03_06_78,0.2966063211355625,0.22317165158074248,0.00189164311742729,0.06898968843961557,0.033133019327594604,4,4
80,3,0.42857142857142855,1.4912280701754386,0.16374269005847955,0.4,0.8611111111111112,0.5529784118452926,0.6666666666666666,1.4912280701754386,1.4,0.022222222222222223,0,0.09195402298850576,0.035630738441983424,NA,0.9949236325717752,2.7045177963242053,0.1934156378600823,0.5653068357829734,0.3529750060371096,03_06,11,03_06_80,0.24746548828627712,0.18446903973219764,0.00334864180668779,0.06781013163143197,0.03293029649764114,3,5
81,2,0.2857142857142857,0.45606975184439974,-0.27196512407780005,0.6,0.9827586206896551,0.8954092988684001,0.8333333333333334,0.45606975184439974,1.6,0,0,0.08812260536398468,0.05072544850993995,NA,0.3111291548118492,1.3649655016647284,0.38593106995884774,0.28530939221318685,0,03_06,11,03_06_81,0.2884281790998996,0.24453879453879457,0.00767594196156731,0.05978260869565216,0.05249905050934503,0,0
82,2,0.2857142857142857,0.6236424394319131,-0.18817878028404345,0.5,0.9731182795698925,0.8490796275920003,0.8333333333333334,0.6236424394319131,1.2,0.09259259259259259,0.17391304347826086,0.10344827586206896,0.09004490040506782,NA,0.40294135786694235,1.496219147608521,0.39814814814814814,0.3127444430656196,0,03_06,11,03_06_82,0.2636355780223114,0.19606705033775307,0.0124301092325555,0.06215928732881265,0.08342331531554521,0,14
83,2,0.2857142857142857,0.45606975184439974,-0.27196512407780005,0.7,0.9827586206896551,0.8954092988684001,0.8333333333333334,0.45606975184439974,1.6,0,0,0.08812260536398468,0.05072544850993995,NA,0.3111291548118492,1.3649655016647284,0.38593106995884774,0.28530939221318685,0,03_06,11,03_06_83,0.2884281790998996,0.24453879453879457,0.00767594196156715,0.05978260869565216,0.05249905050934503,0,0
85,1,0.14285714285714285,0.7894736842105263,-0.21052631578947367,0.9,1,1.0000000000000002,1,0.7894736842105263,2.1,0,0,0.06321839080459771,0.030167725685500035,NA,-0,1,0.2345679012345679,0.20902315250108522,0.48162332256916224,03_06,11,03_06_85,0.12946267580238013,0.11350237064522783,0.975035628901119,0.044931941324170735,0.026245746064244804,0,0
86,2,0.2857142857142857,0.28070175438596495,-0.35964912280701755,0.8,0.9333333333333332,0.723746864455746,0.8333333333333334,0.28070175438596495,1.3,0.5925925925925926,0.463768115942029,0.09770114942528736,0.03045961067184538,NA,0.5982695885852573,1.8189685116531733,0.39094650205761317,0.3802065326059533,0,03_06,11,03_06_86,0.25019393036342186,0.182943820719089,0.218888650604419,0.059367906408241654,0.02635197639822987,16,32
87,3,0.42857142857142855,0.21286196712438374,-0.2623793442918721,0.2,0.7666666666666666,0.488288773090193,0.6666666666666666,0.21286196712438374,1.2,0.09259259259259259,0,0.10344827586206896,0.03976010290850165,NA,1.0775563270668007,2.9374925023243557,0.7078189300411523,0.6140039432841382,0,03_06,11,03_06_87,0.38816141039461194,0.29508467701733876,0.00406954441158687,0.08061152445375468,0.03549098406110281,6,0
88,1,0.14285714285714285,0.03508771929824562,-0.9649122807017544,1,1,1,1,0.03508771929824562,2.1,0,0,0.06321839080459771,0.009857837635615416,NA,-0,1,0.2345679012345679,0.20902315250108522,0.061528672765278784,03_06,11,03_06_88,0.12137330754352027,0.10793650793650789,0.0433349168400497,0.044931941324170735,0.014059894617488166,0,0
17,11,0.6470588235294118,3.04062911370412,0.18551173760946546,0.058823529411764705,0.9254267744833783,0.48092209887891896,0.375,3.04062911370412,1,0.10582293523469993,0,0.058823529411764705,0.08029761984770407,NA,1.6624241848368833,5.2720758521662265,0.7853200101983671,0.8396028652140821,0,04_01,12,04_01_17,0.31443757824178575,0.219555615222495,0.286309637521625,0.04409820070870302,0.08135651003479784,11.796825396825398,0
8,9,0.5294117647058824,1.713833327382538,0.07931481415361531,0.11764705882352941,0.9734291443850267,0.7078123810085724,0.5,1.713833327382538,1,0.10582293523469993,0,0.058823529411764705,0.11055738662592338,NA,0.9911923734610406,2.6944453428094683,0.6611123407158928,0.4291030883131234,0,04_01,12,04_01_8,0.27887707733305356,0.20653475963547152,0.53425296317722,0.04267586507121049,0.09776863625228334,1.7968253968253967,3
10,13,0.7647058823529411,5.419670955504142,0.339974688884934,0,0.9185716041067463,0.44433418497746224,0.25,5.419670955504142,1,0.10582293523469993,0.8961038961038961,0.058823529411764705,0.1504824703652139,NA,1.8195088614024786,6.168827956237493,0.8948201877330126,0.9824148537130012,0,04_01,12,04_01_10,0.27339188423587146,0.1922706694756755,0.740808666243691,0.044937501364736655,0.14595314272371843,35.2968253968254,142
13,8,0.47058823529411764,1.7467929335153929,0.09334911668942411,0.17647058823529413,0.9633091517857143,0.6251230045460543,0.5625,1.7467929335153929,1,0.10582293523469993,0,0.058823529411764705,0.06272603849283796,NA,1.2887958277991973,3.628414687940043,0.33081022072859584,0.5778420974211862,0.28477930423640047,04_01,12,04_01_13,0.19594290998691888,0.13268153385804615,0.072351637583307,0.0430655592229473,0.1236297206471532,2.2968253968253967,0
12,2,0.11764705882352941,0.14390541846811783,-0.42804729076594117,0.7647058823529411,0.96875,0.726483157256779,0.9375,0.14390541846811783,1.1764705882352942,0,0,0.05363321799307958,0.008948215826299349,NA,0.6365141682948128,1.8898815748423097,0.36202400730656537,0.30097252574636807,0.26589297270371565,04_01,12,04_01_12,0.1967455767957681,0.13976068782161344,0.0111187252434997,0.026263782821231485,0.012095802298809554,0,0
25,5,0.29411764705882354,0.5328603352000311,-0.0934279329599938,0.4117647058823529,0.9314393939393939,0.5300149770584899,0.75,0.5328603352000311,1,0.10582293523469993,0,0.058823529411764705,0.05650098126427346,NA,1.3078142499578431,3.698081789544247,0.5308623194353783,0.5889369108795351,0,04_01,12,04_01_25,0.33246179925062735,0.22480167173127197,0.0947976826800028,0.039069521292332474,0.05556160352542468,1.2277777777777779,0
189,4,0.23529411764705882,0.7333003804250011,-0.06667490489374973,0.47058823529411764,0.99773316062176165,0.9630047377868916,0.8125,0.7333003804250011,1.1764705882352942,0,0,0.05363321799307958,0.0939245562151012,NA,0.1894792063136015,1.2086199920630512,0.4160022653402769,0.19247841585477324,0,04_01,12,04_01_189,0.20140089295373154,0.153131868131131,0.451896631218843,0.03994053719988045,0.07829182404480535,0,0
9,6,0.35294117647058826,0.44742632942396765,-0.09209561176267204,0.29411764705882354,0.9264705882352942,0.5125346288787265,0.6875,0.44742632942396765,1.0588235294117647,0.05026737967914438,0,0.05709342560553633,0.031710851783712794,NA,1.4104371977658485,4.097746538134227,0.390102341060306,0.6525854010474708,0.04215661483478447,04_01,12,04_01_9,0.3124505023420524,0.21966253783841527,0.0274067980929597,0.040352777728052944,0.03776773902863238,1.2333333333333334,0
35,6,0.35294117647058826,1.5633623102387613,0.09389371837312686,0.23529411764705882,0.958984375,0.6106259153884364,0.6875,1.5633623102387613,1,0.10582293523469993,0,0.058823529411764705,0.06994366669349343,NA,1.2185450551834172,3.382263145756027,0.4976877253748469,0.5386413070893007,0,04_01,12,04_01_35,0.32332050304114346,0.22842066256807458,0.113627200682643,0.03896349516111542,0.07401437418961498,0.8468253968253968,0
